ID,Hash,filetype,filesize,family,tag
17556,7a17ef218eebfdd4d3e70add616adcd5b78105becd6616c88b79b261d1a78fdf,1,270848,4,0
17557,35f5c781d61d398ce47a8881228346a81afb4915bf083518bf2b4cc8d6a2685b,1,66560,225,0
17558,b08e713196b712c42da2df9da7836d270306065fbf6d4720f25d80e4104daf38,6,483328,229,0
17559,de6ce9b75f4523a5b235f90fa00027be5920c97a972ad6cb2311953446c81e1d,4,436667,230,0
17560,d8661f4554fc6004c7a6d9b21cbb4c6dc46b759f4b2e79fe31bace7e37ded618,1,155656,222,0
17561,e908f99c6753a56440127e54ce990adbc5128d10edc11622d548ddd67e6662ac,1,10752,1,0
17562,61cfe83259640df9f19df2be4b67bb1c6e5816ac52b8a5a02ee8b79bde4b2b70,6,8704,1,0
17563,b8691a33aa99af0f0c1a86321b70437efcf358ace1cf3f91e4cb8793228d1a62,1,10752,1,0
17564,e894dedb4658e006c8a85f02fa5bbab7ecd234331b92be41ab708fa22a246e25,6,9216,1,0
17565,7d48362091d710935726ab4d32bf594b363683e8335f1ee70ae2ae81f4ee36ca,6,10752,1,0
17566,6689349b8739145f677b4a83f3ea3b5391d4f7993acdee72c92399abfe8317e2,4,82083,164,0
17567,82814e9919db32cf485b09b88dd16a56818ae28f2587fb3f9a10ef0d896e7859,15,144896,1,0
17568,ba835d3d4463b6acf8614475ac42d39f22aa6ee8d965d52cc40e58a81feb26c7,15,363008,1,0
17569,833e18e5dbfcd1358f18f1fdf61364fe9be876d55f43c1cbc9d8fb9fa9e38e4e,15,731648,231,0
17570,26078b1c2e8308cc0f877e36bcd8b81a725c2a180726b155684d07a337b4251c,15,183296,1,0
17571,18f29f44d40846850a10f4eb5d217685e5853acababd08c7fdf4e3106452d33c,1,416392,57,1
17572,35eff02140b6c8ed8d34cfc40c5032525888632a964ea9c8180c0912e69b32a1,1,1263616,222,0
17573,04e86912d195d9189e64d1ce80374bed3073b0fcb731f3f403822a510e76ebaa,1,206144,222,0
17574,dd92174f158778849f81f6971b7bc9bbda7d737b6911f50c19212fb0e728bebf,1,628224,222,0
17575,344b79f93d99317087403e7422b5638705066d4fa6abf69d861cad0537fe1a10,1,540672,222,0
17576,9d1fda93fdc08d28f1ec109cf187bd6b56b011e73f12722c0f79652e290c059b,1,1255936,17,0
17577,49079c92beeac9c3c66b942c2d969c7debe92056ed719ef3cbc10e7b4d19172e,1,256648,222,0
17578,7a96af866034ce24cd27b0ee3d73ca5776f40e39b5d7c56f99c8cb5080afdad4,1,166400,20,0
17579,1e28a51efb3885a994dc10fb27455878712df3941a77745121e255c221bee622,1,208896,222,0
17580,4cb2d08cfc3ea3549f3caa147ef899f808ccedd131c7a58ed281ef52de12f7a2,1,453632,222,0
17581,2efa18b89a1e0c3f8a5b6850ae7ad815f46484fc2c2825315a69e7cea5563bab,1,205804,222,0
17582,f9ae1c99349330392f5297ec9ce136d077171cd159843092c78aee0527dad7d4,4,321407,3,0
17583,4e5ef5933078edeb09fd7d44f90843f4a221c1754d9d15a39aded79416b40779,4,159031,1,0
17584,1b61f5d5c531e250615a76579b223d477c443773b167b797f12057dc945d8f1c,15,2787840,27,0
17585,2ef30a004e68213faa8cfef567af2292ff03f8ea9f273ae1c9c2b7845ba6ea87,15,2942464,27,0
17586,4e1430e51c628ae2f23d0b07e05ee840bc0b0d017166e14cb6cb2a7af43236dc,15,2787840,27,0
17587,76463b9f42ba88bd4b06dfa6b30fdbfb6d3dde2d810a08d220133d31887abb6b,15,2787840,27,0
17588,78ecc9186a66ff9b0c5ace2263e2b578bb1d635328ebc7e9b126de8d6648d14b,15,2787840,27,0
17589,1c34f2002e7689ff22836486e193145e11a7699d6f6ba88d879476bfdeadc02f,23,277,1,0
17590,b9dcf7fe7e8ba30d363a19c2c43fc3eea93d281b10f6ee89cffe2a3e533af442,4,337441,27,0
17591,1e9fc7dc400d1da486eb9685b3e2e3131205b5e816d877e10109c832a7fd1cbd,1,6250496,25,0
17592,2eaf80a903898ea41f25dc2464379440b95024d7e86fce33a44cc3ed5674e379,1,519168,232,0
17593,37fe9bb1ecc0060afeea87da0c91541bf868683d04d677ef93fc3209487f8710,1,856576,232,0
17594,3c94eba2e2b73b2d2230a62e4513f457933d4668221992c71c847b79ba12f352,1,179200,1,0
17595,3f9c9a10ea3ed0d45c9dbf0540a25c6524307221e74ca65b40d3a9479f0e01cc,1,472576,4,0
17596,583d96698e0ebcc604e55fabbed4718a6151d7af22ed1681602fbaaec22e872f,1,272984,36,0
17597,5d69c23a226a5ad1068bb77b174cb8d00aa774c277e32824024f0d2fb21de1d9,1,875520,232,0
17598,62917a3f6c17ae4f324f2cb94d12414fdb807fd05e90be9ab92f73c67082a477,1,520704,25,0
17599,68594430eaa73ccc652f5c312f2d55e20c5845185bd67d3da46788c9ce2abca8,1,7224320,232,0
17600,754e4190cf24d807ddac8f15af929fa9df54a0b75c83c01034b45a3ddf1bec6b,1,2249216,165,0
17601,1e141e708f91398d773759a431474a2094a4d9ea5566240ef830db354be1efee,23,190,15,0
17602,313a743ed5558caa203fd873c22a178d6e4fed8c3ca75d40f827eeedccf31c37,15,117760,1,0
17603,3ca7067d60ee47be7448da74be7dab23699cda64cac7ed0cd7a2d219875cb902,15,221184,1,0
17604,2e1aca8c86562cc52b8bee6ecc45dabb1c11ebba94c81b059d8859a1b263f1e7,4,40036,1,0
17605,d0e17af2cae3d633d2b7cd87ce6899f4957adb5b337de25efac6673289c91854,4,39655,1,0
17606,e1c09e045af8b7301390cd9619e3cca7a96d9d2bba2b5fc3385a093f3d69b6b4,4,42653,1,0
17607,86ae9fe0cf75c79c5f236771f446b4cfee23cd99dbab59680ec4256cdf6d2438,6,457728,194,0
17608,db18e23bebb8581ba5670201cea98ccf71ecea70d64856b96c56c63c61b91bbe,21,6254878,194,0
17609,7903bdf0976d5c6f3c28abf40c41414380f4494a8bf72af9e27ff810599faaf2,1,2639042,205,0
17610,fd2db1f9eb074195fd265ba96099400dcc369102537848b0c8a56e1592ba63aa,1,2639042,205,0
17611,6a435e2aab6dce39d626eacb39fc964967e35e94abf513da0f6511ab7b1f826e,4,54401,27,0
17612,9e7e5d093b619df04af209e8a6ed8a3d284b58f8853c422a877aee53c47da5e6,4,621975,3,0
17613,f00fe4e6da3aaad25d1ac8b268ffeebc98bda184e3df224905626908be24d415,4,737930,3,0
17614,4f29903319fbbf7e6fe2ce28d5603865e4ab42c3fb4b0594b3e83cd3888c1aac,8,362,1,0
17615,0361b8c9911a913f4220e91367950985324ff608a514fb8072a7144763fcb6f9,10,66027,134,11
17616,369a84aeee4e2b05aed8b2bacd4cd4a6d712546c2450913e42ee4581a895f693,10,22980,1,11
17617,40698861887cf2f34b1c70af74e3573032a6b9c438ca99551f311d7f3e0f4c31,1,2312608,16,0
17618,0b71cd8de7e06bd7aa58d73b3027eb03821fbc02cc874801bf0b3bc920060d76,1,2302464,232,0
17619,ef9bae89a9b98d8b298dfe552d2ade4ba7224399d4ef900605d53b383c023649,1,467968,4,0
17620,d723b7c150427a83d8a08dc613f68675690fa0f5b10287b078f7e8d50d1a363f,1,2294784,25,0
17621,d597c2d499e710af575fafa3a2cac7160784b2655997dff4cc7868da30f282c4,1,11055248,232,0
17622,d1f6e086f5d6b13c17c7de95d56e71aef4b49eb3474c558a30c0894d953a6ea4,5,0,1,11
17623,db216f194368fed04fd2d93b8da48404cf1db96363adcaa06b4b92495456a37e,5,0,1,11
17624,c9d7f1fcb2ae6fb1aba160bd079cb2ae1629f1ecffc9bca340c862ee0999114f,11,77,1,11
17625,70fc9d19175d9e7eed035072556d06eea86157732b5b2c8f464f130548f82b6d,11,98,1,11
17626,bb75484c71f70151ed432e6cc1ab1fba159b7d17b671fe09200d4f4eab11a00c,8,360,3,4
17627,11b62f193a4e9f8d7540b7599b26537f18fbd7bce6a3babf4ccc6956b97a5a61,8,348,3,0
17628,86ec20d4ea22fc50cf80e3fa9998dd0678ed45039c6cd03d79048b2d9b88e6ee,1,15141888,194,0
17633,ba630aca5ce5ae386e3352072895b7109310778822522182c065cc1d9a4b0440,11,958,1,0
17634,e4878938edc7674c3a91f18e24d7d3fa1cd199f3df37f23282eff7db47ca997c,5,95,1,11
17635,0af8bb9646eb374c9e3ace68c5ea615d861034d93c54cf2d41edb3353c3058ba,36,83968,1,0
17638,740c610afc1bf801f3227c91eb38cd2f3814e238e70d7a4f77dc21ea71524130,8,10045,1,11
17640,331887bea0051ad18abafbe19b3ec08c40c7f0acca7150a230ff3a408744480e,8,1476,1,11
17641,556a3a12e303cfb22746e7643e2bbd150c03dc86ce02550cfcd170ac59e390a0,8,6754,1,11
17642,53d0a9bd0f414c22d7e78d7471a353ee12e066d448ca1c71096541c7f6afdc0c,8,3294,1,11
17643,3e270f4c3135d18c324f9b34985731d2b8f7bca499372ed77ad8d8e61287e728,5,0,1,11
17644,41dc4711bbe17afb5d7ff6ea9bf673a493e283af71c0c8e9aa7e774cd4b12e96,5,0,1,11
17645,53219d1bbe79d839310daf49722ec535f18f388cd433a5faf43d2f7bf0c6b2af,36,83968,1,0
17646,aa7810ffa54464c24d7b805a29883dc68dd9e5fb39ab1d2cabb1be03127c27ec,8,3268,1,11
17647,3e59b968aef02b5344cfb4f5c8dcc9ae35d542a9536db22f2c550b83d642b4c2,5,0,1,11
17648,338d01b375d551b132c024923e1271702e8c571ee31f996424f0bbd31e7e93d6,5,177,1,11
17649,1496dc7075a8f7597389d2d643872b710eeeea2ab2259fd0b93df1be64ab0476,5,0,1,11
17650,2daba39364b6359a5cbb4476db15908d9df25c12f21fb27c968d101becbb3846,5,0,1,11
17652,df318939dd0e8220f3aac5114e660e4187bb9d08a39639b7c7da7e1fa36c4452,23,763,1,5
17653,b68d85da2751586e8c8dc7018117f224c49bb573d8585e9b86f71d4746a7a7e2,36,13312,61,0
17654,31d0c1f9f73ee1ff1fc57366657545e4beab031594b1daebdb1d1a6fda89cb8c,8,28896,1,8
17655,437995acdcf16a98c712026df8f8e4d3f5d1f5070fbd3ad519c36973411440c1,8,704,1,8
17657,6a5cb307510ec859954146b9b86e3884fa5b108ee3701a21427d0efc883352b9,8,685,1,8
17658,0e260110c74b334286518a13796b94f6ee4513c5110c2b807a6929e5f9984dad,8,639,1,11
17659,0dc814b1021ecfa76b69c3aa7c8a2dd695254afb6e0c6f3d635675a8058b0f85,5,0,1,11
17660,da3b998e12788e96cb878004ee497c96991d2bd0454ae28a5878020ff9054f5d,8,6802,1,8
17661,7a0636f003a06f754fac5fa35f9e161d89de3f52bf090034cc78fcb49d49f710,15,11264,1,0
17662,42645ba37768dc4784074f2c7569ca6ac7aabf01fb196c5e558aa69f134b5f75,8,2174,1,8
17663,fe1c68483b0d909534517aaf925211629b175c62b1cefe59939e1d26ce0b9905,8,2219,1,11
17664,3189776231de3ed47a23e59ec8b1acc4e04dab7b6774576fa626fdeb6f13cc39,8,709,1,8
17665,703aa90e5695919845a3f38374869e90627389f81d9e6835b62dfd24fcf0879c,5,0,1,11
17666,66310e70aef51da5359d2bfadcbd7241f31a6c3dbe61001500f94801fbb8b163,8,28758,1,11
17668,1efe2b5c516048d0ef3930bce22a0136cd5cc69438c2d0cae36e6b99af0be547,73,772,233,0
17669,d9f419dc8c3c59eb934f520f7c24202188c7070422f1a872a0827997bc54def3,15,57344,1,0
17670,33ebcb729a9a751293ea8aaf19b647ff920b719f381b2851207f31d605267c18,8,1827,1,11
17673,aca643c8c1bb99e79c4cb1a7cbe35eaee1fd254538929b3c31ef72b1110b5a6c,8,4057,1,11
17674,4d0a736cd7db2132c0e944c5d810b91d95ef2613659f18761c4ffa9cc22bb2cf,8,1339,1,8
17675,b27c344bc45743cbc34ac09a75a733677d661fa7b363ce95d6a7df40a57f1883,5,0,1,11
17676,427c6f29fb623af21087af3d21ccaab7edf79210c460cd05fe5c6ca22ad10376,5,0,1,11
17677,22ac19f8a24f5cd89f9a9057c401303ebca27ca5f33eb341510971d15961bf74,15,57344,1,0
17678,3135bc073942552cead45e956464928bf0db7332e0541c5ae3b49175a7e1d530,8,4057,1,11
17679,2e647ee00104be49b63358ad01da9d70aa32e36d56329663442b023b88806458,5,0,1,11
17680,df4b53c1c7c48e80753d4945e6ec7847084f51bf57f0ed9d341326c74651d6ec,5,0,1,11
17681,07e402a2209af62e69a414ce10e818292f4b8ece0d60505a696be7723b122951,5,50,1,8
17683,0f612bf927291c0669ed35ca67591340a3f3534103a2592f66f3c027ba05e1cd,5,0,1,11
17684,1f6cf9837b8266087908b28a3a1e207dafb5c542e8c3c1c09df21b5455d52a5d,5,0,1,11
17685,2a2111553607f752af76a6de6302485ecc5082d7000e5d05acadaed2bc8da590,5,0,1,11
17686,3a58f9be91136a4c64761c6550e048caf1016e453c999ce05bdaadf7e3f000e6,5,0,1,11
17687,3bea1597964bf7314582d2f7d115fc1661d549b8b8ca1dbb31d589ade3d3a91b,5,0,1,11
17688,3beba6537a3924d94e8a73fb37be36eba02b43c1fd5ea55727a95669e48f4010,5,0,1,11
17706,31ac3bece2d902d0c63c0f923f0e3b6200f7396c39739c83bb3bda9f5532e80b,5,0,1,11
17707,833e2dba857c182e8243649b3407a1abbb0612a1c69614850b0838ae1721204d,5,0,1,11
17708,897346eab35f281c488fd57fdcaf6a86de772cca9b2582c80399d921e79e864b,5,0,1,11
17709,932d27d8aa30dc341ed66fc453e38dc4d730dbb7c4a6e9c48cea5ec42fe87bd5,5,0,1,11
17710,999bc1e6213dc6402c66aaa77aae67a11f4848c73f8edb5321048a430f65a6c3,5,0,1,11
17711,bfd92d7b505832be29a20b44f04a5ebfe3822edd22df823499c71f3bea422060,5,0,1,11
17712,e44356614e36504935bedcd58effb1b31da4a56abd137f7c31d56c762a589d47,5,0,1,11
17713,08207fe75e513b2c3ced5be95f93784c8dfd6a44f18a2b28feefa238b5b8cefb,5,0,1,11
17714,0d44205ce23bd21bd315323630e90d02b3028a95ae34b2778f0baba39f167b12,5,0,1,11
17715,1233e6a3239a310c5de71235f5d832db84e695d72a31758ff8020822ba1cbf81,6,102912,194,0
17717,3a05e9eea5bf8155488f0b609436d764f78d2b0777ee3e1caa250e984ec2bb05,5,0,1,11
17718,3d649c0b3e87fd6abcb983656a0a1b3923a2a59885c3a30538641fd4f7126cbd,5,0,1,11
17719,831b0d6cde4541d363bb7a67eb49010fc5fd717dda4b9c3187dd3207b1da56cd,5,0,1,11
17720,8999710f3f56c6e6ae9a15b8cd8650eda46fbd3c811f451376d943b1460d65c9,5,0,1,11
17721,aa7c755dbdbd82dae6946f666c012555632c9d906ba69e1de091e1616672a79c,5,0,1,11
17722,b2ce8462d173fc92b60f98701f45443710e423af1b11525a762008ff2c1a0204,10,84249,1,8
17724,3d44423f0781ea3634ee52c5f8cdedfdc0bf0d48a473c7d83cebcc063d9afee8,5,0,1,11
17725,6b55d2e9159293cbd427567cc62cbe3dde9736309c97bc6517a40932a74894e9,5,0,1,11
17726,875a35988ce0eecb939f9c5f8843b900e55f4184f3c158add4fa4e037b0df04d,5,0,1,11
17727,8a1a064152d3881f6e2fba89dfac5424f610b9ea44e6ba37edd171b346c446d9,5,0,1,11
17728,a62da8c4544a347334885b26d0bd2f8c96023dff103f95f0447ee614dc107c88,5,0,1,11
17729,0300e0dcf9633bd86013ffed74059e637f06adc1cdbf6ff275cc58661076b0b2,5,0,1,11
17730,04e70dcb1fbeef2e4571f9643748c3f00913df66b232b4b0ba50fe16d3f24fae,5,0,1,11
17731,0510391a3483418e81bed71f9ddeccca68649583ea3efdb235f1ec79a248768e,5,0,1,11
17732,053f9342774a9105e06d3fde9fc9560375d7a0e130f69f4e1d92832585427580,5,0,1,11
17733,14e72ae5dd3abf0c80f0c921dfb64730084d556641d1b7efd4666a788312d21f,5,0,1,11
17734,14fb121177bbba6a8c659ef5412c2021056221a1eb06260af4f562cc542a0f18,5,0,1,11
17735,2d53b5f57f4686804adfd8b4e8239740f16a62930b40393cec2feb63dcf09c55,5,0,1,11
17736,32c0274140c9902735433eeb4c30adea48c5b7bbe56bedf32d705fd10f16472e,5,0,1,11
17737,3be53551ce4169e064ec1eadb16b238be8e47e5e12cb13823dc32041ce80a801,5,0,1,11
17738,411b0fc22ec34bc3fa582c533783fe72b58a0487d7f9cd568a2aba0f2cb07099,5,0,1,11
17740,75d0b1743f61b76a35b1fedd32378837805de58d79fa950cb6e8164bfa72073a,5,16384,1,8
17741,dace5ad59099429d8aed4ee279f1263efb65d64456931398465a396cf0e79bd7,60,145,1,8
17742,f15822f62ed12307ed81634633b75183ee14d75d5c92d7d860da6d4819a1daa4,5,0,1,11
17743,45414e7657123ffa19fc2542829f3cd54185f2b40a5c801244e5a62e52415be6,6,327680,194,0
17744,dbd0607a4bd390d2f122b91e20e2450f928812b116d29e542e04b337b9302f88,1,5248512,1,0
17745,efab1e18714217a4d96d830f1580c53fbe4e4abcbb1abde31e70b7946a8e0552,1,57344,194,0
17746,178959bb798bd0f658c9da495e2ffb4587b01b12c3b36ed60f30fb2ce3a471b4,5,0,1,11
17747,8092d64ccc282a5bc62bbc6d7ccd1986edc0ff79518abd32841d19afe0c9dc71,5,0,1,11
17748,e69e6bf355866fea4455f5aad33ec461f3563181cdfe55bf709cd53da32d364d,5,0,1,11
17749,c4c625839cd66558aa1c6f614f357f5d1991c672c623c449987296087c36ccf3,5,0,1,11
17750,b7bc75fa6c6b6d930296afb8a2f44bc98e7d9e4fa6f60da7901b8984d4cd1a09,5,0,1,11
17751,3db16534b51b63aa32619c68978e666c162babb300461eccaf34ed409667e6e9,25,919,194,0
17752,2a73f95c9619584e31dda50d9dfb42d1ecfc64b914ab9c58e0a1b16335c35124,5,0,1,11
17753,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,11,2,1,8
17754,87666e4c84ce922a456ea54ad70d543bebbb7d484b6147361e5a3ac914513ac3,5,0,1,11
17755,00ad9799527c3fd21f3a85012565eae817490f3e0d417413bf9567bb5909f6a2,5,0,1,11
17756,10f72fdebd9cd0e824dd8db133aa93c5efb66204775d2e0c4626fa5852c0dee2,5,0,1,11
17757,2bab7465df95b84e936f2cc4e9f1260ed2889e1c31d8319d631ba25dad548f11,5,0,1,11
17758,2d1be4c94f2c005c87bd178c87d9b255f81a744f133eaa62a710d39eab3ce16c,5,0,1,11
17759,395bb92d7afa69972f173398ea9286dd970cab999298b8f75dcc993348d47235,5,0,1,11
17760,4b5bab2f02402db40c2694bfac313e38e8d4838743a565596c4a612df36f7c96,5,0,1,11
17761,6d8b5a44325ba92d3248abd7d8dcf1b9582822e74a7b2172ac186ac258ff8433,5,0,1,11
17762,04cd9494b0ed83924dad12202630b20d053d9e2819c8e826a386c814cc0a1697,10,544643,1,8
17763,051f96ed874c11c4a13589b5f68964e4f5b03b52dda223d56524f2ca23760c04,10,695,1,8
17764,0bde54b20845124113383b6eb81e43a0f05e4eb0c44bee3c1dfac4cc5fec2836,10,647,1,8
17765,10dfbd2d98950b79ee12f6b8e3885aabe31543048de56ad4fc0a5e34d0d9d4ec,11,1741,1,8
17766,113a13900cba62fe8aed06751971c23a80a99b47f9be219cf884d57db19611d9,10,641,1,8
17767,18aff072ee0df7c3495045435c752a805606e6d5d462ef2321c443f1773f4b3a,10,617,1,8
17768,1fa1df2ca8516def490fb8484e9aa498acff80eef5c9258ffe42d3678e6c7ded,11,671,1,8
17769,2feca577f43d97baeea464741d585892103585208fd0a935b810a03bdce83c88,10,945,1,8
17770,32290d69a90e6baac428b10382c99221b12773bb9a184f3b93dfb48a4f6d7a40,10,641,1,8
17771,32a249749f12adb6a220bf9adc272c7e5d9ad5497a38b0086d961e3aba17fbc6,10,683,1,8
17772,90c626c2b35d7d4e9b848ccd65d1b1352c55a7e8bca5531e58e7bf906f354c9e,5,0,1,11
17773,ec6c7c37be67a0e4443c2a14b2bb45414fa992d0aee701d18e8b30dd6f99731a,5,0,1,11
17774,530092e686bb3ee449161d0d81679b9fab39dcbfc55e8896863865fc4f89feee,5,0,1,11
17775,6cdc254572e8a10010068361e19ceed6295e646ee9e2bcbb61fed22d48ab64bf,5,0,1,11
17776,9677c3e789c90620d179ab980bf562410ad553bd1bb9c3a710cbc2578abb4f02,5,0,1,11
17777,9ad438bb611fe9ea6f215d768332b024757b86caf5182837591d14482d5acfc7,5,0,1,11
17779,aa5247af0009bafc4b180ba9fd98544a57244535e6c10cf3c8c6eec96c81f3a0,5,0,1,11
17780,0e421273ab4d228dc416c6a9b996f6ace7a76ac9a231f04b9538fd6bb64d6047,5,0,1,11
17781,1c0b9d679415b6a03a7c7f57155908e35b231f38a686e221e2b26ef99a1746de,5,0,1,11
17782,411e807767e48e40a43e2535551b31fc14ea66cf1c976e76859390ab0ce3036f,5,0,1,11
17783,5ac654b1f2b5d1148d14a0f0f15af17a7ed745e6b0afa351beccccbe3eeaca3c,5,0,1,11
17784,b3f5a567a48ffde7a14650160c26a473f5558aeb93e3e0b162c5e89e58d72534,5,0,1,11
17785,042a22b8681d754671d2018ba109b31a53ee3728d48c6379043f8e3394e7fbad,5,232,1,11
17786,1e13d05d482c3d533dc6035af2b2d6e84749412a5748d1435b70cec8b312340b,5,232,1,11
17787,23d108134bed6099793f7dd6b8b6e62081ec3b945efdbc7c5e0e779fd9b82f98,5,232,1,11
17788,34395085da32c8b4efe9959e3b0d756b43ffed17694d66f39b966cd331bd9a94,5,232,1,11
17789,386d82abbcdb44a26db98de59ea87b76731a9e81fcbf6c2a7842730592fd1592,5,232,1,11
17790,4cbbd8ca5215b8d161aec181a74b694f4e24b001d5b081dc0030ed797a8973e0,5,16,1,8
17791,4e8dfca29b40fced9da4017a34e06b40899c8df00e6807e3b817f3d0ba118fc2,5,232,1,11
17792,87763df78772f7d750b0fa5a31eec23e931fd3bd1cbb33beddfc61889da36478,5,272,1,11
17794,5db80bc45e42f7a6d86d8727d9102068aa20096d029a63828c44cfc7c65a6a50,5,0,1,11
17795,5e71f7e943213447209ba1d3ba3a356ffdfb592cb8a74ebb25e4a87359fcb6be,5,0,1,11
17796,67d0f422b34394cc2e9b55162fc6df0aa77cbdb483537d043753738f5eaa6cb1,5,0,1,11
17797,6f3b03ec1dadb465678c1df8d38f8843a8c6555d30e134569b509d4e55bacb7a,5,0,1,11
17798,a4fb4d03678f745029ae86c21ae15824e1e063c896f8f5154a035d2cd763a0f9,5,0,1,11
17799,bf8cdf07c2dbb9408fe9fa310781a38a067e4facb1cd442f1cb59d3fc5f4fdc7,5,0,1,11
17800,dfc8db008d3491f1d796377971b5d9deb639abbc412348a6aca633c97e359609,5,0,1,11
17801,27d7ba256bea371dff05c1521d0a332f2907bb0fbac4ecbb939e5bba6c7f1e7f,5,0,1,11
17803,8a19adfab5f5067d84ac93853b93866c4a83ab791f10b3f6bff9e1bd586f980d,5,0,1,11
17804,9bb17bd979c70074356294cf1814484a116ed0ba3a5bd425d4ddd87f78a4ba2f,5,0,1,11
17805,a4c6dc03c80e2c353f70e94fd90d2163b310cf06a98c6f63e261a8b68cb1fb8e,5,0,1,11
17806,b0b1bc1cfb876bd3424113d18a33ffc35dddf807fbda5e1c1f74b31945b4235c,5,0,1,11
17807,df36d20ca6b90742447efd41e830b38bcae67eb5edef7ff66c39372baef10c96,5,0,1,11
17808,becf18ec09618d82664299e9eba85668cffac381676e4ed22efc22019666224a,5,0,1,11
17809,06f777ff38a8dd1b7583e8323755ef6ed1c5ab41107894ed98792553e82097ba,5,0,1,11
17810,094faff6efb2d3db27fe3db9d6b6f5c9bb6788b8c159fb26c62a20e1c8651092,5,0,1,11
17811,3df593f1d374d86462e070410298cc9ebf33d36d5d8795c73f330855d88ed73b,5,0,1,11
17812,4642568b405b3750fb18df621889e27def95e8162c1cdd256a21b319c9a4e24b,5,0,1,11
17813,5056305b09ad6474ea540f796c79be51d6b8e96043cb3d7bc4ef774e56765f4f,10,41610,1,8
17814,65aa946829133f2163ed351882e770c0e7651c8c95fac3c53aa78e02a938b7ca,5,0,1,11
17815,6b50e76505f154305cdc11f3cd132bd7d8b50010a53faec4e69cc1101b4f8ab6,5,0,1,11
17816,7261a534c1150a0c8bd1e4e8e1ddf2491bdd33fb3ef2ad404cf636809b4bf1d6,10,42458,1,11
17817,887f063df27ef4a696d31ce39ffaded7dc0b18b2a7c82045e54bfa240c375fd1,5,0,1,11
17818,d8988d672d6915b46946b28c06ad8066c50041f6152a91d37ffa5cf129cc146b,5,0,1,11
17821,1ac5595f20ca22eb3f0a40ce0b8d9f176b316387f4acc8708070c6ec6e58381d,5,0,1,11
17822,7231ed3b303e70280b87f99cd7f0279ad003b97c0f84c776efcfb1040b512a34,5,0,1,11
17823,838322da22fe595c04f52d5d667ad0d07f29ade7584ce7a4120a28a42e879c44,5,0,1,11
17824,966f7883eb899fc62bdb0f9a0fa0be2ceb30200e6168e96c5502f12646027593,5,0,1,11
17825,b1ab44b3266be7c50ab53b37cc1c78a2c620b39c1a8cfb9b9bcfeaf489c4a3d3,5,0,1,11
17826,d80bef702414b9dc24536b031d27c335448774d89770437e5491b52bf1b6ce64,5,0,1,11
17827,f9a107550237bf4e18196a2269216a2c7dbbbcfcb20e879af2cd6724b11cdae1,5,0,1,11
17828,454fb17e9d112ee6d3d5d5fed1381d48ae5af545825c9bb86dd2d205a790b397,5,0,1,11
17829,46b332761843ba7c19858fd477cd3ba8d30eb16bdfe59cd9e2753daef2d94c1c,5,0,1,11
17830,78eeb661b72a34caa564df9115c2bd3769c9191b3dcad67268c4ea67ff344e96,5,0,1,11
17831,d12dd18018f984aaa88f7611d4f93314a5625e4a9fc0f78bc207bdd53bb8a799,33,58383,1,8
17834,227240261218262ea267e3dc6a85a6c4ccc770c8daa1ae5ff8f0a47305ea1787,5,0,1,11
17836,34ae50cb60fdd25c47c2b36803fb419b9eec1de372541318c5216941e1b85c1d,5,0,1,11
17837,627806c09d764013cb0b5dd4219fdae3851a957a227aaf1fd6eb77bfbf3d935b,10,249,1,11
17838,0f8e9054c226d1588ef8911d78df4ba434fc1fe0d53c31bc15fbd0eb76487873,5,0,1,11
17839,b78a8cba22e4eff184268e58b5c96ec3c3a5772d55e9803b4c2e88b80a8bce6c,57,602112,194,0
17840,c5f35bb1ebde0c1e539211ab341fb90afebdb997f1224b18db75caa0d933eaed,9,1378,194,0
17841,299cbdfad0138532fe5f1194dbcbe0bf83974f7ff1ea4d74873a361d334c4dff,4,24625,233,0
17842,28abe8ba021a7218a79b69b71a8127074eb7cb94031b814b3089f94b6122db42,2,2262,233,0
17843,7ec253d12a55feac4891cccac478326f30406e89f0f1194e821bdfccbe14565a,2,2184,233,0
17844,947e0e6668296439c9a4149bd3bad461a38fe9739688a25ca0edc8810af63cbd,2,2226,233,0
17845,afdd6abe639dad462a261e41d8734458cbefe3cd5ad4aca593fa116419c96d8b,2,2475,233,0
17846,c9148c0ffdef86cddc95184093be6114d23f1a71cdebeed85157f128ec743af7,2,2244,233,0
17847,f4dd9b9612c291d85f4c07ea3c51585c6f2c91a31350362d19de1d66bf86984b,2,2197,233,0
17848,a3c1e31d402d9a49b67c511d13f301cc9963ef5da149c6f369e926a5ab21a2b1,4,23704,194,0
17849,328e43793841bcb8cef8a723d6c6206db3a83099b175e481b9f4d76b1904dcc2,5,0,1,11
17850,3c51ce70a4727244db9edf324b1a5ce4d36390c734556037c4d60d8dc23ae13f,1,227328,194,0
17851,f63ff642e7025db96d6ebbd6da26aa9cece4f132891ce2a8385d7c034a7ead25,1,908308,205,0
17852,17396e2081bc907bc0cbda0c4fa360647d3348a4fc6ecc8f25d2c042ce039b97,6,119296,25,0
17853,7cc22990a8ef26a0543044cfebc4dba093671c1f4e8026d0e1d2afbe40735ac7,6,331168,194,0
17854,b55e9d65a3130f543360a9c488d35475d4789ee7a32a4e94d02f33c21a172bcb,6,321024,194,0
