ID,Domain,length,number_percent,char_percent,special_char_percent,domain_depth,tag
3163,protect.anobaka.info,20,0.0,0.9,1.0,3,13
3164,0s0n.us.org,11,0.18181818181818182,0.8181818181818182,1.0,3,13
3165,cloud.tptf.ltd,14,0.0,0.8571428571428571,1.0,3,13
3166,careers.smbc.ltd,16,0.0,0.875,1.0,3,13
3167,loadbalancer.gdriveshare.com,28,0.0,0.9285714285714286,1.0,3,13
3168,abf-cap.com,11,0.0,0.8181818181818182,0.9090909090909091,2,13
3169,load3.gdriveshare.com,21,0.047619047619047616,0.9047619047619048,1.0,3,13
3170,zerossl.ocsp.sectigo.com,24,0.0,0.875,1.0,4,13
3171,cpcalendars.anobaka.info,24,0.0,0.9166666666666666,1.0,3,13
3172,0atf.us.org,11,0.09090909090909091,0.8181818181818182,1.0,3,13
3175,l-0007.l-dc-msedge.net,22,0.18181818181818182,0.7727272727272727,0.8636363636363636,3,13
3177,github.com,10,0.0,0.9,1.0,2,13
3178,autodiscover.anobaka.info,25,0.0,0.92,1.0,3,13
3179,www.anobaka.info,16,0.0,0.875,1.0,3,13
3180,cloud.anobaka.info,18,0.0,0.8888888888888888,1.0,3,13
3181,tptf.ltd,8,0.0,0.875,1.0,2,13
3182,bankofamerica.offerings.cloud,29,0.0,0.9310344827586207,1.0,3,13
3183,careers.mizuhogroup.us,22,0.0,0.9090909090909091,1.0,3,13
3184,share.anobaka.info,18,0.0,0.8888888888888888,1.0,3,13
3185,0be8.us.org,11,0.18181818181818182,0.8181818181818182,1.0,3,13
3186,zee5.gdriveshare.com,20,0.05,0.9,1.0,3,13
3188,webdisk.anobaka.info,20,0.0,0.9,1.0,3,13
3189,mail.mizuhogroup.us,19,0.0,0.8947368421052632,1.0,3,13
3190,wirexapp.app,12,0.0,0.9166666666666666,1.0,2,13
3191,edge-microsoft-com.dual-a-0036.a-msedge.net,43,0.09302325581395349,0.813953488372093,0.8837209302325582,4,13
3192,webmail.anobaka.info,20,0.0,0.9,1.0,3,13
3193,gdriveshare.com,15,0.0,0.9333333333333333,1.0,2,13
3194,cpcontacts.anobaka.info,23,0.0,0.9130434782608695,1.0,3,13
3195,anobaka.info,12,0.0,0.9166666666666666,1.0,2,13
3196,avid.lno-prima.lol,18,0.0,0.8333333333333334,0.9444444444444444,3,13
3197,load4.gdriveshare.com,21,0.047619047619047616,0.9047619047619048,1.0,3,13
3198,load1.gdriveshare.com,21,0.047619047619047616,0.9047619047619048,1.0,3,13
3199,bankofamerica.nyc,17,0.0,0.9411764705882353,1.0,2,13
3200,gstaticadssl.l.google.com,25,0.0,0.88,1.0,4,13
3202,www.presentonline.xyz,21,0.0,0.9047619047619048,1.0,3,13
3203,blockchaincapital.space,23,0.0,0.9565217391304348,1.0,2,13
3204,crypto.blockchaincapital.space,30,0.0,0.9333333333333333,1.0,3,13
3205,rootca1.amazontrust.com,23,0.043478260869565216,0.9130434782608695,1.0,3,13
3206,azureword.com,13,0.0,0.9230769230769231,1.0,2,13
3207,cpanel.anobaka.info,19,0.0,0.8947368421052632,1.0,3,13
3208,widgets.coingecko.com,21,0.0,0.9047619047619048,1.0,3,13
3209,cloudplus.one,13,0.0,0.9230769230769231,1.0,2,13
3210,stats.g.doubleclick.net,23,0.0,0.8695652173913043,1.0,4,13
3211,www.capmarketreport.com,23,0.0,0.9130434782608695,1.0,3,13
3213,b.updatemain.com,16,0.0,0.875,1.0,3,13
3214,www.filehost.network,20,0.0,0.9,1.0,3,13
3215,smbc-vc.com,11,0.0,0.8181818181818182,0.9090909090909091,2,13
3217,bankofamerica.tel,17,0.0,0.9411764705882353,1.0,2,13
3218,tptf.us,7,0.0,0.8571428571428571,1.0,2,13
3219,up.myemail.works,16,0.0,0.875,1.0,3,13
3220,sharesvr.net,12,0.0,0.9166666666666666,1.0,2,13
3221,rootg2.amazontrust.com,22,0.045454545454545456,0.9090909090909091,1.0,3,13
3222,a.updatesinfos.com,18,0.0,0.8888888888888888,1.0,3,13
3223,www.google.nl,13,0.0,0.8461538461538461,1.0,3,13
3224,stats.l.doubleclick.net,23,0.0,0.8695652173913043,1.0,4,13
3225,x1.i.lencr.org,14,0.07142857142857142,0.7857142857142857,1.0,4,13
3226,docs.azureword.com,18,0.0,0.8888888888888888,1.0,3,13
3228,doc.venturelabo.co,18,0.0,0.8888888888888888,1.0,3,13
3230,download.azure-service.com,26,0.0,0.8846153846153846,0.9615384615384616,3,13
3231,bankofamerica.us.org,20,0.0,0.9,1.0,3,13
3232,o.ss2.us,8,0.125,0.75,1.0,3,13
3233,thebitgiftcard.com,18,0.0,0.9444444444444444,1.0,2,13
3234,jumpshare.vip,13,0.0,0.9230769230769231,1.0,2,13
3236,cloudshare.jumpshare.vip,24,0.0,0.9166666666666666,1.0,3,13
3237,abf-cap.co,10,0.0,0.8,0.9,2,13
3239,ocsp.rootg2.amazontrust.com,27,0.037037037037037035,0.8888888888888888,1.0,4,13
3240,bluehost-cdn.com,16,0.0,0.875,0.9375,2,13
3241,msftoffice.com,14,0.0,0.9285714285714286,1.0,2,13
3242,license.cloudplus.one,21,0.0,0.9047619047619048,1.0,3,13
3245,lh3.googleusercontent.com,25,0.04,0.92,1.0,3,13
3246,atendimento.interlinktelecomunicacoes.com.br,44,0.0,0.9318181818181818,1.0,4,13
3248,githubusercontent.com,21,0.0,0.9523809523809523,1.0,2,13
3249,ocsp.comodoca.com,17,0.0,0.8823529411764706,1.0,3,13
3250,54-80-204-133.ipv4.nknlabs.io,29,0.3793103448275862,0.7931034482758621,0.896551724137931,4,13
3251,tc-orel-vpn.telecontact.ru,26,0.0,0.8461538461538461,0.9230769230769231,3,13
3252,filebin.net,11,0.0,0.9090909090909091,1.0,2,13
3255,googledrive.services,20,0.0,0.95,1.0,2,13
3256,googleservice.xyz,17,0.0,0.9411764705882353,1.0,2,13
3257,angelbridge.capital,19,0.0,0.9473684210526315,1.0,2,13
3260,ocsp.rootca1.amazontrust.com,28,0.03571428571428571,0.8928571428571429,1.0,4,13
3261,azure-service.com,17,0.0,0.8823529411764706,0.9411764705882353,2,13
3263,a.updatemain.com,16,0.0,0.875,1.0,3,13
3264,dl.uploadgram.me,16,0.0,0.875,1.0,3,13
3265,www.gdocs.cloud,15,0.0,0.8666666666666667,1.0,3,13
3266,fonts.gstatic.com,17,0.0,0.8823529411764706,1.0,3,13
3267,venturelabo.co,14,0.0,0.9285714285714286,1.0,2,13
3268,www.spreadsheet.work,20,0.0,0.9,1.0,3,13
3269,smbcgroup.us,12,0.0,0.9166666666666666,1.0,2,13
3271,uploadgram.me,13,0.0,0.9230769230769231,1.0,2,13
3272,word.azureword.com,18,0.0,0.8888888888888888,1.0,3,13
3273,cloud.optvers.net,17,0.0,0.8823529411764706,1.0,3,13
3274,perseus.bond,12,0.0,0.9166666666666666,1.0,2,13
3275,word.anobaka.info,17,0.0,0.8823529411764706,1.0,3,13
3276,myemail.works,13,0.0,0.9230769230769231,1.0,2,13
3277,b.updatesinfos.com,18,0.0,0.8888888888888888,1.0,3,13
3278,hobobot.net,11,0.0,0.9090909090909091,1.0,2,13
3279,ww12.pakistanarmy.email,23,0.08695652173913043,0.9130434782608695,1.0,3,13
3280,cpcalendars.coremailxt5mainjsp.com,34,0.029411764705882353,0.9411764705882353,1.0,3,13
3282,12.pemra.email,14,0.14285714285714285,0.8571428571428571,1.0,3,13
3283,ww12.mailerservice.directory,28,0.07142857142857142,0.9285714285714286,1.0,3,13
3284,defencepk.email,15,0.0,0.9333333333333333,1.0,2,4
3285,fbr.support-team.tech,21,0.0,0.8571428571428571,0.9523809523809523,3,4
3286,mailerservice.directory,23,0.0,0.9565217391304348,1.0,2,4
3290,webdisk.coremailxt5mainjsp.com,30,0.03333333333333333,0.9333333333333333,1.0,3,4
3293,www.priveetalk.com,18,0.0,0.8888888888888888,1.0,3,4
3294,www.fbr-update.com,18,0.0,0.8333333333333334,0.9444444444444444,3,4
3295,www.funtifu.live,16,0.0,0.875,1.0,3,4
3296,mail.pemra.email,16,0.0,0.875,1.0,3,4
3297,hrm.funtifu.live,16,0.0,0.875,1.0,3,4
3298,pirnaram.xyz,12,0.0,0.9166666666666666,1.0,2,4
3299,situla.bitbit.net,17,0.0,0.8823529411764706,1.0,3,4
3300,front.funtifu.live,18,0.0,0.8888888888888888,1.0,3,4
3304,darazpicodi.online,18,0.0,0.9444444444444444,1.0,2,4
3305,www.live.com,12,0.0,0.8333333333333334,1.0,3,4
3306,www.wordupdate.com,18,0.0,0.8888888888888888,1.0,3,4
3307,production.funtifu.live,23,0.0,0.9130434782608695,1.0,3,4
3308,support-team.tech,17,0.0,0.8823529411764706,0.9411764705882353,2,4
3309,www.ispr.email,14,0.0,0.8571428571428571,1.0,3,4
3311,www.pakistanarmy.email,22,0.0,0.9090909090909091,1.0,3,4
3312,cloud.mofa-kpi-update.link,26,0.0,0.8461538461538461,0.9230769230769231,3,4
3313,mail.live.com,13,0.0,0.8461538461538461,1.0,3,4
3314,www.mailerservice.directory,27,0.0,0.9259259259259259,1.0,3,4
3317,pakistanarmy.email,18,0.0,0.9444444444444444,1.0,2,4
3318,www.cryingboxes.com,19,0.0,0.8947368421052632,1.0,3,4
3327,ww12.pemra.email,16,0.125,0.875,1.0,3,4
3328,www.support-team.tech,21,0.0,0.8571428571428571,0.9523809523809523,3,4
3330,www.qutonium.com,16,0.0,0.875,1.0,3,4
3331,www.wikipedia.org,17,0.0,0.8823529411764706,1.0,3,4
3334,www.pemra.email,15,0.0,0.8666666666666667,1.0,3,4
3335,cpcontacts.coremailxt5mainjsp.com,33,0.030303030303030304,0.9393939393939394,1.0,3,4
3336,zoom.us.coremailxt5mainjsp.com,30,0.03333333333333333,0.9,1.0,4,4
3338,qutonium.com,12,0.0,0.9166666666666666,1.0,2,4
3340,funtifu.live,12,0.0,0.9166666666666666,1.0,2,4
3341,test.coremailxt5mainjsp.com,27,0.037037037037037035,0.9259259259259259,1.0,3,4
3342,cryingboxes.com,15,0.0,0.9333333333333333,1.0,2,4
3343,o.mailerservice.directory,25,0.0,0.92,1.0,3,4
3344,www.us02web.zoom.us.coremailxt5mainjsp.com,42,0.07142857142857142,0.8809523809523809,1.0,6,4
3345,cpanel.coremailxt5mainjsp.com,29,0.034482758620689655,0.9310344827586207,1.0,3,4
3350,mofa-pk-server.live,19,0.0,0.8421052631578947,0.8947368421052632,2,4
3351,web.mailerservice.directory,27,0.0,0.9259259259259259,1.0,3,4
3352,wordupdate.com,14,0.0,0.9285714285714286,1.0,2,4
3353,recent.wordupdate.com,21,0.0,0.9047619047619048,1.0,3,4
3356,panel.mailerservice.directory,29,0.0,0.9310344827586207,1.0,3,4
3359,pemra.email,11,0.0,0.9090909090909091,1.0,2,4
3360,r.mailerservice.directory,25,0.0,0.92,1.0,3,4
3361,mofa-kpi-update.link,20,0.0,0.85,0.9,2,4
3362,priveetalk.com,14,0.0,0.9285714285714286,1.0,2,4
3364,esign.funtifu.live,18,0.0,0.8888888888888888,1.0,3,4
3366,www.coremailxt5mainjsp.com,26,0.038461538461538464,0.9230769230769231,1.0,3,4
3367,ispr.email,10,0.0,0.9,1.0,2,4
3368,mail.coremailxt5mainjsp.com,27,0.037037037037037035,0.9259259259259259,1.0,3,4
3369,fbr-update.com,14,0.0,0.8571428571428571,0.9285714285714286,2,4
3370,webmail.coremailxt5mainjsp.com,30,0.03333333333333333,0.9333333333333333,1.0,3,4
3375,hotel.funtifu.live,18,0.0,0.8888888888888888,1.0,3,4
3377,c.mailerservice.directory,25,0.0,0.92,1.0,3,4
3378,tb.gandi.net,12,0.0,0.8333333333333334,1.0,3,4
3380,ruledmydiet.com,15,0.0,0.9333333333333333,1.0,2,4
3382,ashforder.com,13,0.0,0.9230769230769231,1.0,2,4
3383,www.momentsapp.org,18,0.0,0.8888888888888888,1.0,3,4
3384,oddyseyplan.mom,15,0.0,0.9333333333333333,1.0,2,4
3385,www.logstrick.com,17,0.0,0.8823529411764706,1.0,3,4
3390,us02web.zoom.us.coremailxt5mainjsp.com,38,0.07894736842105263,0.8947368421052632,1.0,5,4
3391,dimg04.c-ctrip.com,18,0.1111111111111111,0.8333333333333334,0.9444444444444444,3,4
3392,watchstoretoday.com,19,0.0,0.9473684210526315,1.0,2,4
3394,mail.ispr.email,15,0.0,0.8666666666666667,1.0,3,4
3396,betaling-melding.info,21,0.0,0.9047619047619048,0.9523809523809523,2,4
3398,diswatchstore.com,17,0.0,0.9411764705882353,1.0,2,4
3400,extramoney.life,15,0.0,0.9333333333333333,1.0,2,4
3401,mail.qutonium.com,17,0.0,0.8823529411764706,1.0,3,4
3402,thehealthyfoodies.com,21,0.0,0.9523809523809523,1.0,2,4
3403,syncronize.3utilities.com,25,0.04,0.92,1.0,3,4
3404,cdn.wuxiqiangheng.com.cdn.dnsv1.com,35,0.02857142857142857,0.8571428571428571,1.0,6,4
3405,api.priveetalk.com,18,0.0,0.8888888888888888,1.0,3,4
3406,upgrade9.com,12,0.08333333333333333,0.9166666666666666,1.0,2,4
3407,adskkkkk.com,12,0.0,0.9166666666666666,1.0,2,4
3410,cdn.wuxiqiangheng.com,21,0.0,0.9047619047619048,1.0,3,4
3411,daka.baidu-cdnjs.com,20,0.0,0.85,0.95,3,4
3412,scan8t.com,10,0.1,0.9,1.0,2,4
3413,rezlet.yooh.us,14,0.0,0.8571428571428571,1.0,3,4
3415,momentsapp.org,14,0.0,0.9285714285714286,1.0,2,4
3416,ardownload.adobe.com,20,0.0,0.9,1.0,3,4
3417,dimg04.c-ctrip.com.ctripgslb.com,32,0.0625,0.84375,0.96875,5,4
3418,38qptu4.oss-cn-hangzhou.aliyuncs.com,36,0.08333333333333333,0.8611111111111112,0.9444444444444444,4,4
3420,l2topservers.net,16,0.0625,0.9375,1.0,2,4
3421,plankopin.world,15,0.0,0.9333333333333333,1.0,2,4
3422,work4m.com,10,0.1,0.9,1.0,2,4
3425,alnwick-dolphins.co.uk,22,0.0,0.8636363636363636,0.9545454545454546,3,4
3427,daka.baiducn.top,16,0.0,0.875,1.0,3,4
3428,authenwatches.com,17,0.0,0.9411764705882353,1.0,2,4
3429,aixuntupiana.oss-cn-hongkong.aliyuncs.com,41,0.0,0.8780487804878049,0.9512195121951219,4,4
3430,www.ashforder.com,17,0.0,0.8823529411764706,1.0,3,4
3432,v4.gandi.net,12,0.08333333333333333,0.8333333333333334,1.0,3,4
3433,coadjuting.com,14,0.0,0.9285714285714286,1.0,2,4
3435,dakotarwatch.com,16,0.0,0.9375,1.0,2,4
3436,zekufap.com,11,0.0,0.9090909090909091,1.0,2,4
3437,www.rezlet.yooh.us,18,0.0,0.8333333333333334,1.0,4,4
3438,ketobestdeal.com,16,0.0,0.9375,1.0,2,4
3440,mail.pakistanarmy.email,23,0.0,0.9130434782608695,1.0,3,4
3441,job.funtifu.live,16,0.0,0.875,1.0,3,4
3442,mail.defencepk.email,20,0.0,0.9,1.0,3,4
3446,cdn.dispatch.spcdntip.com,25,0.0,0.88,1.0,4,4
3447,tridengames.duckdns.org,23,0.0,0.9130434782608695,1.0,3,4
3448,visualstudio.com,16,0.0,0.9375,1.0,2,4
3450,www.alnwick-dolphins.co.uk,26,0.0,0.8461538461538461,0.9615384615384616,4,4
3453,work2020.ddns.net,17,0.23529411764705882,0.8823529411764706,1.0,3,4
3455,cnic-update.com,15,0.0,0.8666666666666667,0.9333333333333333,2,4
3456,studio-dragon-v2.shop,21,0.047619047619047616,0.8571428571428571,0.9047619047619048,2,4
3458,www.l2topservers.net,20,0.05,0.9,1.0,3,4
3459,yooh.us,7,0.0,0.8571428571428571,1.0,2,4
3460,logstrick.com,13,0.0,0.9230769230769231,1.0,2,4
3461,dc.services.visualstudio.com,28,0.0,0.8928571428571429,1.0,4,4
3462,jayurbf.gleeze.com,18,0.0,0.8888888888888888,1.0,3,4
3464,trial.myoemcourse.in,20,0.0,0.9,1.0,3,4
3466,gallantnonagon.com,18,0.0,0.9444444444444444,1.0,2,4
3514,imizatuti.yaahosting.info,25,0.0,0.92,1.0,3,4
3515,123mo-vies.byethost4.com,24,0.16666666666666666,0.875,0.9583333333333334,3,4
3516,0rkit2.freehostia.com,21,0.09523809523809523,0.9047619047619048,1.0,3,4
3517,adocentyn.xtreemhost.com,24,0.0,0.9166666666666666,1.0,3,4
3518,0123moviesfree.phpnet.us,24,0.16666666666666666,0.9166666666666666,1.0,3,4
3519,0tmail.freehostia.com,21,0.047619047619047616,0.9047619047619048,1.0,3,4
3520,123movies4k.byethost4.com,25,0.2,0.92,1.0,3,4
3521,02setembro.servepics.com,24,0.08333333333333333,0.9166666666666666,1.0,3,4
3522,01secured-by-craigslist-review-terms.phpnet.us,46,0.043478260869565216,0.8695652173913043,0.9130434782608695,3,4
3523,a8q5wlob.xtreemhost.com,23,0.08695652173913043,0.9130434782608695,1.0,3,4
3524,afgikmn.zoka.cc,15,0.0,0.8666666666666667,1.0,3,4
3525,0123moviesgohub.phpnet.us,25,0.16,0.92,1.0,3,4
3526,1oz.my5gigs.com,15,0.13333333333333333,0.8666666666666667,1.0,3,4
3527,1b9mf.my5gigs.com,17,0.17647058823529413,0.8823529411764706,1.0,3,4
3528,1dl0mdn.my5gigs.com,19,0.15789473684210525,0.8947368421052632,1.0,3,4
3529,3xznakee.zoka.cc,16,0.0625,0.875,1.0,3,4
3530,cpcalendars.yaahosting.info,27,0.0,0.9259259259259259,1.0,3,4
3531,0fees.net,9,0.1111111111111111,0.8888888888888888,1.0,2,4
3532,aatw.xtreemhost.com,19,0.0,0.8947368421052632,1.0,3,4
3533,0614.my5gigs.com,16,0.3125,0.875,1.0,3,4
3534,0123moviee.phpnet.us,20,0.2,0.9,1.0,3,4
3535,alekspav.megabyet.net,21,0.0,0.9047619047619048,1.0,3,4
3536,00nline-53revov3ry.servepics.com,32,0.15625,0.90625,0.96875,3,4
3537,adnane.megabyet.net,19,0.0,0.8947368421052632,1.0,3,4
3538,0.byethost4.com,15,0.13333333333333333,0.8666666666666667,1.0,3,4
3539,2bad4kira.0fees.net,19,0.15789473684210525,0.8947368421052632,1.0,3,4
3540,00ee2770.freehostia.com,23,0.2608695652173913,0.9130434782608695,1.0,3,4
3541,ageofjackson.xtreemhost.com,27,0.0,0.9259259259259259,1.0,3,4
3542,0rlandine.freehostia.com,24,0.041666666666666664,0.9166666666666666,1.0,3,4
3543,autoupdate.yaahosting.info,26,0.0,0.9230769230769231,1.0,3,4
3544,0783e369.freehostia.com,23,0.30434782608695654,0.9130434782608695,1.0,3,4
3545,0123movieshd.phpnet.us,22,0.18181818181818182,0.9090909090909091,1.0,3,4
3546,123-movies.phpnet.us,20,0.15,0.85,0.95,3,4
3547,2gether4everfia.my5gigs.com,27,0.1111111111111111,0.9259259259259259,1.0,3,4
3548,chimo.yaahosting.info,21,0.0,0.9047619047619048,1.0,3,4
3549,cpanel.yaahosting.info,22,0.0,0.9090909090909091,1.0,3,4
3550,01secure-support.servepics.com,30,0.06666666666666667,0.9,0.9666666666666667,3,4
3551,24luxzz.zoka.cc,15,0.13333333333333333,0.8666666666666667,1.0,3,4
3552,albdl.megabyet.net,18,0.0,0.8888888888888888,1.0,3,4
3553,a6150111.0fees.net,18,0.4444444444444444,0.8888888888888888,1.0,3,4
3554,01chase-securpage.servepics.com,31,0.06451612903225806,0.9032258064516129,0.967741935483871,3,4
3555,actalavictajn.zoka.cc,21,0.0,0.9047619047619048,1.0,3,4
3556,0102lookdating.freehostia.com,29,0.13793103448275862,0.9310344827586207,1.0,3,4
3557,accprofile.megabyet.net,23,0.0,0.9130434782608695,1.0,3,4
3558,01tracking-usps01.servepics.com,31,0.12903225806451613,0.9032258064516129,0.967741935483871,3,4
3559,adsmancalo.xtreemhost.com,25,0.0,0.92,1.0,3,4
3560,1024.0fees.net,14,0.35714285714285715,0.8571428571428571,1.0,3,4
3561,1mhn.my5gigs.com,16,0.125,0.875,1.0,3,4
3562,2ksrbija.megabyet.net,21,0.047619047619047616,0.9047619047619048,1.0,3,4
3563,00citizeban-konline.servepics.com,33,0.06060606060606061,0.9090909090909091,0.9696969696969697,3,4
3564,alannaha78.megabyet.net,23,0.08695652173913043,0.9130434782608695,1.0,3,4
3565,00nline02-53support.servepics.com,33,0.18181818181818182,0.9090909090909091,0.9696969696969697,3,4
3566,autobicy.yaahosting.info,24,0.0,0.9166666666666666,1.0,3,4
3567,2kx.0fees.net,13,0.15384615384615385,0.8461538461538461,1.0,3,4
3568,0upload-center.byethost4.com,28,0.07142857142857142,0.8928571428571429,0.9642857142857143,3,4
3569,0soap2day.phpnet.us,19,0.10526315789473684,0.8947368421052632,1.0,3,4
3570,aboelwen.megabyet.net,21,0.0,0.9047619047619048,1.0,3,4
3571,08.my5gigs.com,14,0.21428571428571427,0.8571428571428571,1.0,3,4
3572,2bad4anon.0fees.net,19,0.15789473684210525,0.8947368421052632,1.0,3,4
3573,0123moviefull.phpnet.us,23,0.17391304347826086,0.9130434782608695,1.0,3,4
3574,locksmithen.yaahosting.info,27,0.0,0.9259259259259259,1.0,3,4
3575,123gostream4k.byethost4.com,27,0.18518518518518517,0.9259259259259259,1.0,3,4
3576,a9k25km4.xtreemhost.com,23,0.17391304347826086,0.9130434782608695,1.0,3,4
3577,a6239778.0fees.net,18,0.4444444444444444,0.8888888888888888,1.0,3,4
3578,100289.freehostia.com,21,0.2857142857142857,0.9047619047619048,1.0,3,4
3579,acwyqeti.xtreemhost.com,23,0.0,0.9130434782608695,1.0,3,4
3580,eweqavefipok.yaahosting.info,28,0.0,0.9285714285714286,1.0,3,4
3581,729.xtreemhost.com,18,0.16666666666666666,0.8888888888888888,1.0,3,4
3582,1tvwlgo.my5gigs.com,19,0.10526315789473684,0.8947368421052632,1.0,3,4
3583,002wells.servepics.com,22,0.13636363636363635,0.9090909090909091,1.0,3,4
3584,a9461909.0fees.net,18,0.4444444444444444,0.8888888888888888,1.0,3,4
3585,locksmithcharitable.yaahosting.info,35,0.0,0.9428571428571428,1.0,3,4
3586,11qqssal1221.phpnet.us,22,0.2727272727272727,0.9090909090909091,1.0,3,4
3587,028110updateacc.servepics.com,29,0.20689655172413793,0.9310344827586207,1.0,3,4
3588,0612com3s2b.freehostia.com,26,0.23076923076923078,0.9230769230769231,1.0,3,4
3589,albvizion.megabyet.net,22,0.0,0.9090909090909091,1.0,3,4
3590,10.0fees.net,12,0.25,0.8333333333333334,1.0,3,4
3591,accountinfo.zoka.cc,19,0.0,0.8947368421052632,1.0,3,4
3592,260.zoka.cc,11,0.2727272727272727,0.8181818181818182,1.0,3,4
3593,123movies4khd.byethost4.com,27,0.18518518518518517,0.9259259259259259,1.0,3,4
3594,0123moviesfree.byethost4.com,28,0.17857142857142858,0.9285714285714286,1.0,3,4
3595,0rkit1.freehostia.com,21,0.09523809523809523,0.9047619047619048,1.0,3,4
3596,adrgame.xtreemhost.com,22,0.0,0.9090909090909091,1.0,3,4
3597,a1tristarios.0fees.net,22,0.09090909090909091,0.9090909090909091,1.0,3,4
3598,agnestachyon.megabyet.net,25,0.0,0.92,1.0,3,4
3599,0-38.phpnet.us,14,0.21428571428571427,0.7857142857142857,0.9285714285714286,3,4
3600,01login-53.servepics.com,24,0.16666666666666666,0.875,0.9583333333333334,3,4
3601,2ffa1.my5gigs.com,17,0.17647058823529413,0.8823529411764706,1.0,3,17
3602,abezof.zoka.cc,14,0.0,0.8571428571428571,1.0,3,17
3603,africaby.zoka.cc,16,0.0,0.875,1.0,3,17
3604,cpcontacts.yaahosting.info,26,0.0,0.9230769230769231,1.0,3,17
3605,071.freehostia.com,18,0.16666666666666666,0.8888888888888888,1.0,3,17
3606,0je73.my5gigs.com,17,0.23529411764705882,0.8823529411764706,1.0,3,17
3607,00044639647.byethost4.com,25,0.48,0.92,1.0,3,17
3608,509b.megabyet.net,17,0.17647058823529413,0.8823529411764706,1.0,3,17
3609,acebak.zoka.cc,14,0.0,0.8571428571428571,1.0,3,17
3610,0048647a33.byethost4.com,24,0.4166666666666667,0.9166666666666666,1.0,3,17
3611,a4u2env.xtreemhost.com,22,0.09090909090909091,0.9090909090909091,1.0,3,17
3612,123gostream-free.byethost4.com,30,0.13333333333333333,0.9,0.9666666666666667,3,17
3613,signing-config.com,18,0.0,0.8888888888888888,0.9444444444444444,2,17
3614,0rkutprofille18397263.awardspace.biz,36,0.25,0.9444444444444444,1.0,3,17
3615,0800.mypressonline.com,22,0.18181818181818182,0.9090909090909091,1.0,3,17
3616,141009.awardspace.biz,21,0.2857142857142857,0.9047619047619048,1.0,3,17
3617,068904f13e6b28.serveblog.net,28,0.39285714285714285,0.9285714285714286,1.0,3,17
3618,barracuda.verwalten.ch,22,0.0,0.9090909090909091,1.0,3,17
3619,84cat.net84.net,15,0.26666666666666666,0.8666666666666667,1.0,3,17
3620,01x01.serveblog.net,19,0.21052631578947367,0.8947368421052632,1.0,3,17
3621,037776.servequake.com,21,0.2857142857142857,0.9047619047619048,1.0,3,17
3622,anmgraw.x4host.eu,17,0.058823529411764705,0.8823529411764706,1.0,3,17
3623,365days.net84.net,17,0.29411764705882354,0.8823529411764706,1.0,3,17
3624,4sure.000a.biz,14,0.2857142857142857,0.8571428571428571,1.0,3,17
3625,09349847.servequake.com,23,0.34782608695652173,0.9130434782608695,1.0,3,17
3626,0002.mypressonline.com,22,0.18181818181818182,0.9090909090909091,1.0,3,17
3627,035a6a297650d1e.servequake.com,30,0.36666666666666664,0.9333333333333333,1.0,3,17
3628,2v6.net84.net,13,0.3076923076923077,0.8461538461538461,1.0,3,17
3629,mail.signing-config.com,23,0.0,0.8695652173913043,0.9565217391304348,3,17
3630,10denoviembre.net84.net,23,0.17391304347826086,0.9130434782608695,1.0,3,17
3631,888.000a.biz,12,0.5,0.8333333333333334,1.0,3,17
3632,0-myfacebook.serveblog.net,26,0.038461538461538464,0.8846153846153846,0.9615384615384616,3,17
3633,00b358bcd4-amazon.servequake.com,32,0.1875,0.90625,0.96875,3,17
3634,23000knw.mypressonline.com,26,0.19230769230769232,0.9230769230769231,1.0,3,17
3635,ackyxt.x4host.eu,16,0.0625,0.875,1.0,3,17
3636,32.awardspace.biz,17,0.11764705882352941,0.8823529411764706,1.0,3,17
3637,04bfab347c.serveblog.net,24,0.20833333333333334,0.9166666666666666,1.0,3,17
3638,ama-yadatingnirp.freehostee.com,31,0.0,0.9032258064516129,0.967741935483871,3,17
3639,akinari10.zoka.cc,17,0.11764705882352941,0.8823529411764706,1.0,3,17
3640,a4shared63.freehostee.com,25,0.12,0.92,1.0,3,17
3641,atomvihar.x4host.eu,19,0.05263157894736842,0.8947368421052632,1.0,3,17
3642,123tvcommercials.mypressonline.com,34,0.08823529411764706,0.9411764705882353,1.0,3,17
3643,atinetcafe.x4host.eu,20,0.05,0.9,1.0,3,17
3644,2380148.awardspace.biz,22,0.3181818181818182,0.9090909090909091,1.0,3,17
3645,ayear4ab.freehostee.com,23,0.043478260869565216,0.9130434782608695,1.0,3,17
3646,4nur4g.mypressonline.com,24,0.08333333333333333,0.9166666666666666,1.0,3,17
3647,21nari.mypressonline.com,24,0.08333333333333333,0.9166666666666666,1.0,3,17
3648,0325b8ea11-amazon.servequake.com,32,0.21875,0.90625,0.96875,3,17
3649,bbridescgw.freehostee.com,25,0.0,0.92,1.0,3,17
3650,0knw2300.mypressonline.com,26,0.19230769230769232,0.9230769230769231,1.0,3,17
3651,alepoxq.x4host.eu,17,0.058823529411764705,0.8823529411764706,1.0,3,17
3652,autoupdatefree.verwalten.ch,27,0.0,0.9259259259259259,1.0,3,17
3653,cpanel.signing-config.com,25,0.0,0.88,0.96,3,17
3654,1.mypressonline.com,19,0.05263157894736842,0.8947368421052632,1.0,3,17
3655,0100.000a.biz,13,0.5384615384615384,0.8461538461538461,1.0,3,17
